Name,STARmeter,Known for
Steven Bauer Armando  Armando  See fewer,Top 5000,Scarface (1983)
Noel Gugliemi Frank  Frank  See fewer,Top 5000,Street Kings (2008)
Will Yun Lee Trevor Kang  Trevor Kang  See fewer,Top 5000,Altered Carbon (2018)
Nafessa Williams Monica Berry  Monica Berry  See fewer,Top 5000,Black Lightning (2018)
Bill Duke Officer Brantley  Officer Brantley  See fewer,Top 5000,Predator (1987)
Richard T. Jones Coach Maurice Durrell  Coach Maurice Durrell  See fewer,Members only,Event Horizon (1997)
Percy Daggs III Raymond  Raymond  See fewer,Members only,Veronica Mars (2004)
Malik Yoba Agent Thurmond  Agent Thurmond  See fewer,Members only,Cool Runnings (1993)
Keith Andreen Officer Logan  Officer Logan  See fewer,Members only,Reaper Tales (2015)
Yancey Arias Roger Escalante  Roger Escalante  See fewer,Members only,Kingpin (2003)
Matt Gerald Detective Derek Shane  Detective Derek Shane  See fewer,Members only,Daredevil (2015)
Casper Smart Chris Olivier  Chris Olivier  See fewer,Members only,Dirty Dancing (2017)
Pepe Serna Manny  Manny  See fewer,Members only,The Jerk (1979)
Cynthia Murell Trina  Trina  See fewer,Members only,Making a Scene with James Franco (2014)
Angelo Pagán Rick (as Angelo Pagan)  Rick (as Angelo Pagan)  See fewer,Members only,Swordfish (2001)
Jacqueline Pinol Reporter #3  Reporter #3  See fewer,Members only,Repo Men (2010)
Gary Owen Ken  Ken  See fewer,Members only,Ride Along (2014)
Ada Luz Pla Rita Velasquez  Rita Velasquez  See fewer,Members only,Shrink (2009)
Cynthia Rodriguez Cynthia  Cynthia  See fewer,Members only,Chicago P.D. (2014)
Chris Spencer George  George  See fewer,Members only,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)
Ariana Neal Lia  Lia  See fewer,Members only,Fruitvale Station (2013)
Christina Ferraro Tina  Tina  See fewer,Members only,General Hospital (1963)
Nancy Daly Customer #2  Customer #2  See fewer,Members only,Suburbicon (2017)
Leland B. Martin Officer Betts  Officer Betts  See fewer,Members only,A Cinderella Christmas (2016)
Manwell Reyes J.R.  J.R.  See fewer,Members only,Moms' Night Out (2014)
Hiram A. Murray Officer Horvath  Officer Horvath  See fewer,Members only,The Great War (2019)
Carmen Corral Carmen  Carmen  See fewer,Members only,Revolución (2010)
Black Thomas Shawn Thomas  Shawn Thomas  See fewer,Members only,Step Up 2: The Streets (2008)
