Name,STARmeter,Known for
"Dennis Quaid Charlie Wessler (segment ""The Pitch"")  Charlie Wessler (segment ""The Pitch"")  See fewer",Top 500,The Day After Tomorrow (2004)
"Greg Kinnear Griffin Schraeder (segment ""The Pitch"")  Griffin Schraeder (segment ""The Pitch"")  See fewer",Top 5000,As Good as It Gets (1997)
"Common Bob Mone (segment ""The Pitch"")  Bob Mone (segment ""The Pitch"")  See fewer",Top 5000,Wanted (2008)
"Charlie Saxton Jay (segment ""The Pitch"")  Jay (segment ""The Pitch"")  See fewer",Members only,Hung (2009)
"Will Sasso Jerry (segment ""The Pitch"")  Jerry (segment ""The Pitch"")  See fewer",Top 5000,The Three Stooges (2012)
"Odessa Rae Danita (segment ""The Pitch"")  Danita (segment ""The Pitch"")  See fewer",Members only,Hard Candy (2005)
"Seth MacFarlane Seth MacFarlane (segment ""The Pitch"")  Seth MacFarlane (segment ""The Pitch"")  See fewer",Top 5000,Family Guy (1999)
"Mike Meldman Mike Meldman (segment ""The Pitch"")  Mike Meldman (segment ""The Pitch"")  See fewer",Members only,Battleship (2012)
"Hugh Jackman Davis (segment ""The Catch"")  Davis (segment ""The Catch"")  See fewer",Top 5000,Les Misérables (2012)
"Kate Winslet Beth (segment ""The Catch"")  Beth (segment ""The Catch"")  See fewer",Top 5000,Titanic (1997)
"Julie Claire Pamela (segment ""The Catch"")  Pamela (segment ""The Catch"")  See fewer",Members only,Bloodline (2015)
"Katie Finneran Angie (segment ""The Catch"")  Angie (segment ""The Catch"")  See fewer",Members only,Bloodline (2015)
"Roy Jenkins Ray (segment ""The Catch"")  Ray (segment ""The Catch"")  See fewer",Members only,The Heartbreak Kid (2007)
"Rocky Russo Waiter Jake (segment ""The Catch"")  Waiter Jake (segment ""The Catch"")  See fewer",Members only,Walk of Shame (2014)
"Anna Madigan Abby (segment ""The Catch"")  Abby (segment ""The Catch"")  See fewer",Members only,Bride Wars (2009)
"Jeremy Allen White Kevin (segment ""Homeschooled"")  Kevin (segment ""Homeschooled"")  See fewer",Top 5000,Shameless (2011)
"Liev Schreiber Robert (segment ""Homeschooled"")  Robert (segment ""Homeschooled"")  See fewer",Top 5000,Spotlight (I) (2015)
"Naomi Watts Samantha (segment ""Homeschooled"")  Samantha (segment ""Homeschooled"")  See fewer",Top 5000,Mulholland Drive (2001)
"Alex Cranmer Sean (segment ""Homeschooled"")  Sean (segment ""Homeschooled"")  See fewer",Members only,The International (I) (2009)
"Julie Ann Emery Clare (segment ""Homeschooled"")  Clare (segment ""Homeschooled"")  See fewer",Top 5000,Better Call Saul (2015)
"Austin Cope High School Student (segment ""Homeschooled"")  High School Student (segment ""Homeschooled"")  See fewer",Members only,The Presenter (2006)
"Anna Faris Vanessa (segment ""The Proposition"")  Vanessa (segment ""The Proposition"")  See fewer",Top 5000,The House Bunny (2008)
"Chris Pratt Jason (segment ""The Proposition"")  Jason (segment ""The Proposition"")  See fewer",Top 500,Guardians of the Galaxy (2014)
"J.B. Smoove Larry (segment ""The Proposition"")  Larry (segment ""The Proposition"")  See fewer",Members only,Hall Pass (2011)
"Jarrad Paul Bill (segment ""The Proposition"")  Bill (segment ""The Proposition"")  See fewer",Members only,The Grinder (2015)
"Maria Arcé Christine (segment ""The Proposition"")  Christine (segment ""The Proposition"")  See fewer",Members only,Just Friends (I) (2005)
"Aaron LaPlante Friend (segment ""The Proposition"")  Friend (segment ""The Proposition"")  See fewer",Members only,Primal (2019)
"Kieran Culkin Neil (segment ""Veronica"")  Neil (segment ""Veronica"")  See fewer",Top 5000,Igby Goes Down (2002)
"Emma Stone Veronica (segment ""Veronica"")  Veronica (segment ""Veronica"")  See fewer",23,La La Land (I) (2016)
"Arthur French Old Man (segment ""Veronica"")  Old Man (segment ""Veronica"")  See fewer",Members only,Three Days of the Condor (1975)
"Josh Shuman Short Guy (segment ""Veronica"")  Short Guy (segment ""Veronica"")  See fewer",Members only,Movie 43 (2013)
"Cathy Cliften iBabe #1 (segment ""iBabe"")  iBabe #1 (segment ""iBabe"")  See fewer",Members only,Movie 43 (2013)
"Cherina Monteniques Scott iBabe #2 (segment ""iBabe"")  iBabe #2 (segment ""iBabe"")  See fewer",Members only,Movie 43 (2013)
"Richard Gere Boss (segment ""iBabe"")  Boss (segment ""iBabe"")  See fewer",Top 5000,Chicago (2002)
"Kate Bosworth Arlene (segment ""iBabe"")  Arlene (segment ""iBabe"")  See fewer",Top 5000,Superman Returns (2006)
"Jack McBrayer Brian (segment ""iBabe"")  Brian (segment ""iBabe"")  See fewer",Members only,30 Rock (2006)
"Aasif Mandvi Robert (segment ""iBabe"")  Robert (segment ""iBabe"")  See fewer",Top 5000,Million Dollar Arm (2014)
"Zach Lasry Boy (segment ""iBabe"")  Boy (segment ""iBabe"")  See fewer",Members only,Seth (I) (2015)
"Darby Lynn Totten Woman (segment ""iBabe"")  Woman (segment ""iBabe"")  See fewer",Members only,Fish Bait: The Movie (2009)
"Marc Ambrose Chappy (segment ""iBabe"")  Chappy (segment ""iBabe"")  See fewer",Members only,The Beatles: Eight Days a Week - The Touring Years (2016)
"Justin Long Fake Robin (segment ""Super Hero Speed Dating"")  Fake Robin (segment ""Super Hero Speed Dating"")  See fewer",Top 5000,Live Free or Die Hard (2007)
"Jason Sudeikis Fake Batman (segment ""Super Hero Speed Dating"")  Fake Batman (segment ""Super Hero Speed Dating"")  See fewer",Top 5000,Colossal (2016)
"Uma Thurman Fake Lois Lane (segment ""Super Hero Speed Dating"")  Fake Lois Lane (segment ""Super Hero Speed Dating"")  See fewer",Top 5000,Kill Bill: Vol. 1 (2003)
"Bobby Cannavale Superman (segment ""Super Hero Speed Dating"")  Superman (segment ""Super Hero Speed Dating"")  See fewer",Top 5000,The Station Agent (2003)
"Kristen Bell Fake Supergirl (segment ""Super Hero Speed Dating"")  Fake Supergirl (segment ""Super Hero Speed Dating"")  See fewer",Top 500,Frozen (I) (2013)
"John Hodgman Penguin (segment ""Super Hero Speed Dating"")  Penguin (segment ""Super Hero Speed Dating"")  See fewer",Members only,Coraline (2009)
"Leslie Bibb Fake Wonder Woman (segment ""Super Hero Speed Dating"")  Fake Wonder Woman (segment ""Super Hero Speed Dating"")  See fewer",Top 5000,Iron Man (2008)
"Will Carlough Riddler (segment ""Super Hero Speed Dating"")  Riddler (segment ""Super Hero Speed Dating"")  See fewer",Members only,Welcome Back (2004)
"Katrina Bowden Stacey (segment ""Super Hero Speed Dating"")  Stacey (segment ""Super Hero Speed Dating"")  See fewer",Top 5000,Tucker and Dale vs Evil (2010)
"Phil Crowley Narrator (segment ""Machine Kids"") (voice)  Narrator (segment ""Machine Kids"") (voice)  See fewer",Members only,TaleSpin (1990)
"Ed Blythe Vending Machine Man (segment ""Machine Kids"")  Vending Machine Man (segment ""Machine Kids"")  See fewer",Members only,Movie 43 (2013)
"Olivia Roberts Payne Vending Machine Child (segment ""Machine Kids"")  Vending Machine Child (segment ""Machine Kids"")  See fewer",Members only,Rigamo (2016)
"Monique Delee Vending Machine Child (segment ""Machine Kids"")  Vending Machine Child (segment ""Machine Kids"")  See fewer",Members only,Movie 43 (2013)
"Julie McNiven ATM Woman (segment ""Machine Kids"")  ATM Woman (segment ""Machine Kids"")  See fewer",Top 5000,Doom Patrol (2019)
"Jaron Henrie-McCrea ATM Man (segment ""Machine Kids"")  ATM Man (segment ""Machine Kids"")  See fewer",Members only,The Gateway (2015)
"Sebastian Banes ATM Child (segment ""Machine Kids"") (as Sebastian Brodziak)  ATM Child (segment ""Machine Kids"") (as Sebastian Brodziak)  See fewer",Members only,In the Family (2011)
"Severyn Banes ATM Child (segment ""Machine Kids"") (as Severyn K. Brodziak)  ATM Child (segment ""Machine Kids"") (as Severyn K. Brodziak)  See fewer",Members only,Dash Cunning (2010)
"Rightor Doyle Photocopier Man 1 (segment ""Machine Kids"")  Photocopier Man 1 (segment ""Machine Kids"")  See fewer",Members only,Bonding (2019)
"Raven Burnett Photocopier Man 2 (segment ""Machine Kids"")  Photocopier Man 2 (segment ""Machine Kids"")  See fewer",Members only,Behind the Byte (2007)
"Montana Byrne Photocopier Child (segment ""Machine Kids"")  Photocopier Child (segment ""Machine Kids"")  See fewer",Members only,Not Waving But Drowning (2012)
"Jarrett Carter Photocopier Child (segment ""Machine Kids"")  Photocopier Child (segment ""Machine Kids"")  See fewer",Members only,Movie 43 (2013)
"Phillip Michaels Photocopier Child (segment ""Machine Kids"")  Photocopier Child (segment ""Machine Kids"")  See fewer",Members only,Movie 43 (2013)
"Christopher Mintz-Plasse Mikey (segment ""Middleschool Date"")  Mikey (segment ""Middleschool Date"")  See fewer",Top 5000,Superbad (2007)
"Chloë Grace Moretz Amanda (segment ""Middleschool Date"")  Amanda (segment ""Middleschool Date"")  See fewer",Top 500,Kick-Ass (2010)
"Patrick Warburton Dad (segment ""Middleschool Date"")  Dad (segment ""Middleschool Date"")  See fewer",Top 5000,The Emperor's New Groove (2000)
"Jimmy Bennett Nathan (segment ""Middleschool Date"")  Nathan (segment ""Middleschool Date"")  See fewer",Top 5000,Orphan (2009)
"Matt Walsh Amanda's Dad (segment ""Middleschool Date"")  Amanda's Dad (segment ""Middleschool Date"")  See fewer",Members only,Veep (2012)
"Coleen Hoffman Blonde Woman (segment ""Tampax"")  Blonde Woman (segment ""Tampax"")  See fewer",Members only,Movie 43 (2013)
"Elbe Van Der Merwe Brunette Woman (segment ""Tampax"")  Brunette Woman (segment ""Tampax"")  See fewer",Members only,Movie 43 (2013)
"Gerard Butler Leprechaun 1 & 2 (segment ""Happy Birthday"")  Leprechaun 1 & 2 (segment ""Happy Birthday"")  See fewer",Top 500,The Phantom of the Opera (2004)
"Seann William Scott Brian (segment ""Happy Birthday"")  Brian (segment ""Happy Birthday"")  See fewer",Top 5000,American Pie (1999)
"Johnny Knoxville Pete (segment ""Happy Birthday"")  Pete (segment ""Happy Birthday"")  See fewer",Top 5000,Bad Grandpa (2013)
"Esti Ginzburg Fairy (segment ""Happy Birthday"")  Fairy (segment ""Happy Birthday"")  See fewer",Members only,Twelve (2010)
"Halle Berry Emily (segment ""Truth or Dare"")  Emily (segment ""Truth or Dare"")  See fewer",Top 5000,Catwoman (2004)
"Stephen Merchant Donald (segment ""Truth or Dare"")  Donald (segment ""Truth or Dare"")  See fewer",Top 5000,Extras (2005)
"Sayed Badreya Large Man (segment ""Truth or Dare"")  Large Man (segment ""Truth or Dare"")  See fewer",Members only,Iron Man (2008)
